日期,浏览量,浏览量环比,访客数,访客数环比,人均浏览量,人均浏览量环比,平均停留时间,平均停留时间环比,跳失率,跳失率环比,成交客户数,成交客户数环比,成交单量,成交单量环比,成交金额,成交金额环比,客单价,客单价环比,成交商品件数,成交商品件数环比,成交转化率,成交转化率环比,下单客户数,下单客户数环比,下单单量,下单单量环比,下单金额,下单金额环比,下单商品件数,下单商品件数环比,下单转化率,下单转化率环比,下单成交转化率,下单成交转化率环比
2021-03-31,287369,-,54278,-,5.29,-,66.26,-,45.95%,-,7845,-,8653,-,646868.24,-,82.46,-,79287,-,14.45%,-,8711,-,10194,-,1214011.82,-,91777,-,16.05%,-,89.51%,-
2021-04-01,244630,-,49953,-,4.9,-,68.81,-,49.09%,-,7259,-,8024,-,560013.59,-,77.15,-,63527,-,14.53%,-,8355,-,9828,-,1089490.05,-,74424,-,16.73%,-,86.28%,-
2021-04-02,242591,-,56756,-,4.27,-,62.96,-,53.45%,-,8629,-,15095,-,714789.24,-,82.84,-,67738,-,15.20%,-,9641,-,17209,-,1224606.24,-,78267,-,16.99%,-,89.06%,-
2021-04-03,204271,-,50188,-,4.07,-,53.83,-,54.10%,-,5030,-,6839,-,423339.15,-,84.16,-,38616,-,10.02%,-,5686,-,8010,-,743394.99,-,45129,-,11.33%,-,87.41%,-
2021-04-04,189424,-,46694,-,4.06,-,54.23,-,53.36%,-,5290,-,7287,-,408336.45,-,77.19,-,38150,-,11.33%,-,5913,-,8442,-,696181.74,-,43975,-,12.66%,-,88.99%,-
2021-04-05,177647,-,40280,-,4.41,-,60.0,-,49.05%,-,5482,-,5899,-,422293.28,-,77.03,-,43642,-,13.61%,-,6088,-,6951,-,762922.49,-,50585,-,15.11%,-,89.68%,-
2021-04-06,192670,-,41246,-,4.67,-,65.18,-,48.31%,-,5490,-,5930,-,462969.48,-,84.33,-,45487,-,13.31%,-,6168,-,7105,-,833375.16,-,53037,-,14.95%,-,88.55%,-
2021-04-07,200621,-,40087,-,5.0,-,68.12,-,46.65%,-,5450,-,5984,-,473952.65,-,86.96,-,50770,-,13.60%,-,6067,-,7088,-,894743.19,-,59369,-,15.13%,-,89.39%,-
2021-04-08,192018,-,37639,-,5.1,-,70.7,-,45.26%,-,4924,-,5405,-,444824.49,-,90.34,-,46608,-,13.08%,-,5494,-,6367,-,781657.89,-,53626,-,14.60%,-,88.99%,-
2021-04-09,189142,-,36170,-,5.23,-,67.85,-,45.09%,-,5075,-,12680,-,613816.4,-,120.95,-,56898,-,14.03%,-,5688,-,14019,-,1021532.4,-,66003,-,15.73%,-,88.82%,-
2021-04-10,190982,-,38362,-,4.98,-,60.36,-,45.11%,-,5102,-,5779,-,431077.5,-,84.49,-,45000,-,13.30%,-,5776,-,6919,-,797635.3,-,52575,-,15.06%,-,87.79%,-
2021-04-11,205463,-,40583,-,5.06,-,60.02,-,44.48%,-,5963,-,6470,-,469098.95,-,78.67,-,48701,-,14.69%,-,6704,-,7738,-,889163.75,-,57499,-,16.52%,-,88.62%,-
2021-04-12,213093,-,43692,-,4.88,-,62.73,-,47.37%,-,6389,-,7273,-,531457.1,-,83.18,-,55582,-,14.62%,-,7153,-,8570,-,1022720.6,-,65444,-,16.37%,-,88.87%,-
2021-04-13,241388,-,49264,-,4.9,-,58.72,-,46.57%,-,7701,-,23094,-,853868.8,-,110.88,-,75595,-,15.63%,-,8520,-,25246,-,1379730.0,-,86680,-,17.29%,-,89.99%,-
2021-04-14,377643,-,180335,-,2.09,-,32.42,-,75.95%,-,4807,-,5497,-,442403.1,-,92.03,-,39307,-,2.67%,-,5459,-,6607,-,820986.6,-,46595,-,3.03%,-,87.54%,-
2021-04-15,278505,-,43801,-,6.36,-,75.77,-,41.55%,-,7424,-,8578,-,719999.9,-,96.98,-,88787,-,16.95%,-,8302,-,10286,-,1584140.9,-,105968,-,18.95%,-,89.09%,-
2021-04-16,225758,-,38668,-,5.84,-,69.61,-,44.52%,-,5892,-,6542,-,532055.95,-,90.3,-,64782,-,15.24%,-,6495,-,7707,-,1019758.65,-,74311,-,16.80%,-,89.93%,-
2021-04-17,318490,-,143152,-,2.22,-,23.38,-,78.67%,-,4783,-,6029,-,439324.35,-,91.85,-,46297,-,3.34%,-,5401,-,7190,-,860604.75,-,54773,-,3.77%,-,87.85%,-
2021-04-18,199308,-,38625,-,5.16,-,58.34,-,45.48%,-,5058,-,6051,-,484101.85,-,95.71,-,45072,-,13.10%,-,5726,-,7214,-,870415.65,-,52944,-,14.82%,-,87.84%,-
2021-04-19,201004,-,39215,-,5.13,-,63.16,-,45.65%,-,5452,-,6096,-,473985.45,-,86.94,-,45553,-,13.90%,-,6079,-,7188,-,828462.05,-,52862,-,15.50%,-,89.39%,-
2021-04-20,256784,-,51509,-,4.99,-,65.2,-,46.27%,-,8333,-,11691,-,710826.1,-,85.3,-,58550,-,16.18%,-,9601,-,13768,-,1249213.6,-,69575,-,18.64%,-,86.61%,-
2021-04-21,284352,-,49455,-,5.75,-,72.72,-,44.67%,-,12776,-,25817,-,1000109.95,-,78.28,-,97839,-,25.83%,-,14371,-,29017,-,1615488.25,-,112160,-,29.06%,-,87.36%,-
2021-04-22,445281,-,195551,-,2.28,-,24.55,-,77.63%,-,10677,-,12386,-,672875.75,-,63.02,-,80564,-,5.46%,-,11536,-,13986,-,1250401.35,-,92639,-,5.90%,-,88.52%,-
2021-04-23,262234,-,94213,-,2.78,-,33.41,-,72.03%,-,10167,-,12564,-,503541.7,-,49.53,-,50227,-,10.79%,-,11602,-,14730,-,874376.8,-,58030,-,12.31%,-,86.45%,-
2021-04-24,191352,-,35031,-,5.46,-,64.64,-,44.73%,-,7023,-,8558,-,435731.75,-,62.04,-,41629,-,20.05%,-,7141,-,9189,-,803116.35,-,48279,-,20.38%,-,89.11%,-
2021-04-25,198809,-,36029,-,5.52,-,69.05,-,44.25%,-,4992,-,8031,-,536430.05,-,107.46,-,46372,-,13.86%,-,5545,-,9218,-,872414.65,-,53387,-,15.39%,-,89.50%,-
2021-04-26,209811,-,40695,-,5.16,-,65.54,-,45.01%,-,6071,-,7089,-,482031.6,-,79.4,-,46066,-,14.92%,-,6940,-,8440,-,894071.1,-,54390,-,17.05%,-,87.22%,-
2021-04-27,217999,-,40381,-,5.4,-,69.14,-,45.18%,-,4945,-,5558,-,467776.9,-,94.6,-,46780,-,12.25%,-,5542,-,6635,-,880575.9,-,54937,-,13.72%,-,88.87%,-
2021-04-28,191115,-,35922,-,5.32,-,68.53,-,45.08%,-,4347,-,4850,-,421483.95,-,96.96,-,41743,-,12.10%,-,4925,-,5866,-,820166.25,-,49280,-,13.71%,-,87.84%,-
2021-04-29,225949,-,36492,-,6.19,-,76.04,-,42.21%,-,7106,-,14552,-,856154.75,-,120.48,-,81900,-,19.47%,-,7784,-,15966,-,1372106.7,-,92440,-,21.33%,-,91.10%,-
2021-04-30,236775,-,42058,-,5.63,-,67.55,-,43.68%,-,6565,-,9529,-,686073.25,-,104.5,-,73930,-,15.61%,-,7299,-,11010,-,1285074.1,-,85806,-,17.35%,-,89.52%,-
2021-05-01,184648,-,34381,-,5.37,-,66.93,-,45.28%,-,6544,-,7319,-,569558.9,-,87.04,-,56611,-,19.03%,-,7154,-,8494,-,980741.7,-,64995,-,20.81%,-,91.07%,-
2021-05-02,121346,-,26809,-,4.53,-,59.62,-,47.11%,-,2719,-,3297,-,260292.15,-,95.73,-,22804,-,10.14%,-,3109,-,3987,-,483903.65,-,26823,-,11.60%,-,86.39%,-
2021-05-03,124232,-,26517,-,4.68,-,59.73,-,47.15%,-,2704,-,3016,-,252586.85,-,93.41,-,23328,-,10.20%,-,3055,-,3680,-,481226.95,-,27911,-,11.52%,-,88.35%,-
2021-05-04,137581,-,28842,-,4.77,-,61.83,-,46.40%,-,3432,-,4230,-,338818.15,-,98.72,-,32301,-,11.90%,-,3842,-,4909,-,569515.55,-,36822,-,13.32%,-,88.99%,-
2021-05-05,124257,-,25794,-,4.82,-,63.63,-,46.70%,-,3001,-,3311,-,294113.5,-,98.01,-,27237,-,11.63%,-,3364,-,3983,-,514064.8,-,31515,-,13.04%,-,88.88%,-
2021-05-06,154748,-,31229,-,4.96,-,67.83,-,46.09%,-,3705,-,4133,-,361428.2,-,97.55,-,34363,-,11.86%,-,4194,-,4952,-,661307.2,-,40196,-,13.43%,-,88.10%,-
2021-05-07,191635,-,39884,-,4.8,-,66.51,-,49.10%,-,5592,-,8214,-,593983.45,-,106.22,-,57596,-,14.02%,-,6236,-,9458,-,1027069.75,-,66973,-,15.64%,-,89.35%,-
2021-05-08,186078,-,41975,-,4.43,-,60.37,-,49.41%,-,5657,-,6260,-,530201.6,-,93.72,-,49230,-,13.48%,-,6252,-,7294,-,903242.6,-,56661,-,14.89%,-,89.81%,-
2021-05-09,198779,-,43883,-,4.53,-,59.83,-,47.46%,-,6294,-,6685,-,470479.45,-,74.75,-,46311,-,14.34%,-,7026,-,7918,-,939845.95,-,56347,-,16.01%,-,89.40%,-
2021-05-10,234497,-,51714,-,4.53,-,60.92,-,52.03%,-,5625,-,6285,-,530908.95,-,94.38,-,54204,-,10.88%,-,6214,-,7354,-,915266.35,-,62326,-,12.02%,-,89.60%,-
2021-05-11,146766,-,32073,-,4.58,-,63.72,-,46.88%,-,3459,-,3793,-,332477.15,-,96.12,-,30527,-,10.78%,-,3814,-,4453,-,608540.25,-,34846,-,11.89%,-,88.62%,-
2021-05-12,143277,-,33123,-,4.33,-,61.77,-,48.40%,-,7960,-,8306,-,423904.89,-,53.25,-,33379,-,24.03%,-,8626,-,9448,-,691246.93,-,38308,-,26.04%,-,92.08%,-
2021-05-13,164649,-,41642,-,3.95,-,58.98,-,53.47%,-,4328,-,4708,-,333887.21,-,77.15,-,27036,-,10.39%,-,4819,-,5517,-,584071.01,-,31607,-,11.57%,-,89.27%,-
2021-05-14,199052,-,49998,-,3.98,-,55.03,-,60.58%,-,5259,-,5943,-,491152.38,-,93.39,-,55877,-,10.52%,-,5811,-,6996,-,1173502.31,-,67359,-,11.62%,-,90.17%,-
2021-05-15,199883,-,45986,-,4.35,-,55.86,-,52.70%,-,5513,-,6049,-,452249.82,-,82.03,-,46034,-,11.99%,-,6021,-,6938,-,776074.1,-,51231,-,13.09%,-,90.55%,-
2021-05-16,193389,-,41223,-,4.69,-,61.42,-,51.74%,-,4592,-,5004,-,378401.19,-,82.4,-,37194,-,11.14%,-,5164,-,5992,-,718736.62,-,43627,-,12.53%,-,88.69%,-
2021-05-17,448306,-,168258,-,2.66,-,36.82,-,67.14%,-,8592,-,9521,-,793978.2,-,92.41,-,93879,-,5.11%,-,9558,-,11273,-,1522238.18,-,109182,-,5.68%,-,89.76%,-
2021-05-18,177425,-,39415,-,4.5,-,63.37,-,48.78%,-,4345,-,4772,-,401638.44,-,92.44,-,34595,-,11.02%,-,4852,-,5728,-,750642.57,-,40311,-,12.31%,-,87.86%,-
2021-05-19,215097,-,39718,-,5.42,-,70.56,-,44.80%,-,5780,-,6310,-,542430.65,-,93.85,-,53005,-,14.55%,-,6426,-,7551,-,1085213.75,-,63174,-,16.18%,-,89.67%,-
2021-05-20,194804,-,40785,-,4.78,-,66.3,-,48.81%,-,5627,-,6087,-,491579.6,-,87.36,-,42801,-,13.80%,-,6291,-,7257,-,870994.8,-,49982,-,15.42%,-,89.00%,-
2021-05-21,162576,-,57922,-,2.81,-,38.65,-,70.90%,-,3118,-,3383,-,311065.8,-,99.76,-,24843,-,5.38%,-,3475,-,4069,-,530716.5,-,29059,-,6.00%,-,88.81%,-
2021-05-22,157377,-,57583,-,2.73,-,34.38,-,72.91%,-,2883,-,3138,-,252587.4,-,87.61,-,23764,-,5.01%,-,3230,-,3776,-,461696.8,-,27789,-,5.61%,-,88.85%,-
2021-05-23,190831,-,63436,-,3.01,-,38.25,-,70.43%,-,4855,-,5219,-,369431.65,-,76.09,-,33563,-,7.65%,-,5388,-,6116,-,622864.95,-,38753,-,8.49%,-,89.79%,-
2021-05-24,606277,-,187650,-,3.23,-,59.59,-,55.25%,-,14740,-,15176,-,937351.7,-,63.59,-,43467,-,7.86%,-,19099,-,21359,-,3159068.5,-,55220,-,10.18%,-,77.03%,-
2021-05-25,312331,-,87088,-,3.59,-,45.65,-,65.44%,-,7252,-,7911,-,683089.2,-,94.19,-,72519,-,8.33%,-,7780,-,9065,-,1305412.0,-,84259,-,8.93%,-,89.11%,-
2021-05-26,293887,-,94937,-,3.1,-,42.35,-,68.53%,-,5000,-,5729,-,511406.5,-,102.28,-,50403,-,5.27%,-,5650,-,6908,-,934723.6,-,58094,-,5.95%,-,87.68%,-
2021-05-27,254460,-,79502,-,3.2,-,44.49,-,66.76%,-,4534,-,4929,-,477244.5,-,105.26,-,36024,-,5.70%,-,5222,-,6068,-,955957.55,-,43003,-,6.57%,-,86.33%,-
2021-05-28,268680,-,94036,-,2.86,-,43.05,-,68.43%,-,5835,-,6235,-,556547.95,-,95.38,-,31907,-,6.21%,-,6803,-,7800,-,1081481.95,-,37955,-,7.23%,-,85.30%,-
2021-05-29,212379,-,69455,-,3.06,-,40.07,-,69.63%,-,3843,-,4218,-,380958.7,-,99.13,-,30315,-,5.53%,-,4440,-,5228,-,698828.8,-,36176,-,6.39%,-,85.45%,-
2021-05-30,242301,-,81880,-,2.96,-,40.05,-,70.56%,-,4239,-,4629,-,438725.35,-,103.5,-,33886,-,5.18%,-,4913,-,5798,-,814748.35,-,40383,-,6.00%,-,85.85%,-
2021-05-31,308409,-,83805,-,3.68,-,50.77,-,64.36%,-,4716,-,5143,-,543703.69,-,115.29,-,33614,-,5.63%,-,5589,-,6580,-,1123144.09,-,42515,-,6.67%,-,83.91%,-
2021-06-01,540729,-,123308,-,4.39,-,56.44,-,57.43%,-,15949,-,18550,-,1841046.35,-,115.43,-,166953,-,12.93%,-,17246,-,21481,-,3184250.03,-,192198,-,13.99%,-,89.97%,-
2021-06-02,516674,-,132514,-,3.9,-,54.2,-,53.76%,-,10486,-,11323,-,920915.51,-,87.82,-,88571,-,7.91%,-,12227,-,14047,-,2003842.55,-,103720,-,9.23%,-,84.86%,-
2021-06-03,1197201,-,573370,-,2.09,-,25.44,-,61.44%,-,12387,-,13910,-,1203520.95,-,97.16,-,137271,-,2.16%,-,14397,-,17066,-,2562803.95,-,156711,-,2.51%,-,84.39%,-
2021-06-04,220779,-,73333,-,3.01,-,41.78,-,65.77%,-,3323,-,3658,-,401202.65,-,120.74,-,27974,-,4.53%,-,3761,-,4436,-,750428.65,-,32230,-,5.13%,-,85.85%,-
2021-06-05,216671,-,73369,-,2.95,-,37.92,-,63.44%,-,3303,-,3680,-,319106.65,-,96.61,-,26268,-,4.50%,-,3809,-,4512,-,589038.2,-,31180,-,5.19%,-,86.45%,-
2021-06-06,196906,-,67879,-,2.9,-,36.66,-,66.91%,-,3128,-,3464,-,297579.4,-,95.13,-,22839,-,4.61%,-,3592,-,4252,-,542170.4,-,27413,-,5.29%,-,86.69%,-
2021-06-07,244505,-,86474,-,2.83,-,40.09,-,67.81%,-,7183,-,7645,-,564270.37,-,78.56,-,33810,-,8.31%,-,7829,-,8780,-,892612.38,-,39289,-,9.05%,-,91.63%,-
2021-06-08,276196,-,77736,-,3.55,-,48.73,-,63.26%,-,5430,-,6031,-,604168.6,-,111.26,-,52423,-,6.99%,-,6209,-,7370,-,1147300.9,-,62604,-,7.99%,-,87.05%,-
2021-06-09,330088,-,84859,-,3.89,-,53.41,-,59.68%,-,3924,-,4434,-,440838.91,-,112.34,-,30382,-,4.62%,-,4740,-,5663,-,983368.77,-,39172,-,5.59%,-,82.24%,-
2021-06-10,1956250,-,382092,-,5.12,-,35.94,-,41.11%,-,19398,-,21868,-,3306286.53,-,170.44,-,227311,-,5.08%,-,21813,-,26287,-,5518433.78,-,264563,-,5.71%,-,88.83%,-
2021-06-11,246774,-,74337,-,3.32,-,44.04,-,63.53%,-,5117,-,5627,-,628818.69,-,122.89,-,38351,-,6.88%,-,5770,-,6749,-,1099887.21,-,44153,-,7.76%,-,86.03%,-
2021-06-12,204249,-,64640,-,3.16,-,41.05,-,66.85%,-,3651,-,4047,-,326118.57,-,89.32,-,28106,-,5.65%,-,4168,-,4955,-,620588.07,-,33383,-,6.45%,-,87.24%,-
2021-06-13,192404,-,61937,-,3.11,-,39.77,-,67.09%,-,3491,-,3821,-,292951.43,-,83.92,-,24820,-,5.64%,-,3975,-,4607,-,526446.03,-,29157,-,6.42%,-,87.47%,-
2021-06-14,164403,-,57966,-,2.84,-,36.64,-,70.52%,-,2633,-,2884,-,228818.7,-,86.9,-,19055,-,4.54%,-,3042,-,3528,-,437209.55,-,23057,-,5.25%,-,86.26%,-
2021-06-15,220728,-,66773,-,3.31,-,46.27,-,65.91%,-,2539,-,2829,-,241702.6,-,95.2,-,20654,-,3.80%,-,3096,-,3627,-,543872.2,-,25315,-,4.64%,-,81.46%,-
2021-06-16,368365,-,87169,-,4.23,-,54.82,-,59.27%,-,8865,-,10030,-,852176.9,-,96.13,-,93491,-,10.17%,-,10018,-,12141,-,1689051.6,-,108699,-,11.49%,-,88.41%,-
2021-06-17,631507,-,169596,-,3.72,-,63.74,-,55.20%,-,10943,-,12058,-,883132.3,-,80.7,-,93063,-,6.45%,-,12535,-,14674,-,2197645.3,-,111980,-,7.39%,-,86.91%,-
2021-06-18,1035864,-,244530,-,4.24,-,59.3,-,48.13%,-,38687,-,42275,-,3259301.52,-,84.25,-,225572,-,15.82%,-,46920,-,54723,-,7072272.14,-,271487,-,19.19%,-,82.41%,-
2021-06-19,345550,-,94571,-,3.65,-,46.42,-,60.09%,-,7074,-,7629,-,598487.47,-,84.6,-,56126,-,7.48%,-,8135,-,9330,-,1228160.4,-,67220,-,8.60%,-,86.32%,-
2021-06-20,265256,-,78487,-,3.38,-,44.07,-,61.96%,-,4825,-,5272,-,422134.9,-,87.49,-,38105,-,6.15%,-,5592,-,6495,-,859054.6,-,45710,-,7.12%,-,85.78%,-
2021-06-21,192708,-,65750,-,2.93,-,38.31,-,66.82%,-,3152,-,3465,-,294347.0,-,93.38,-,23551,-,4.79%,-,3622,-,4255,-,571323.15,-,28154,-,5.51%,-,85.95%,-
2021-06-22,198019,-,65335,-,3.03,-,41.21,-,66.55%,-,3397,-,3708,-,315230.7,-,92.8,-,26793,-,5.20%,-,3931,-,4548,-,603573.5,-,31748,-,6.02%,-,85.96%,-
2021-06-23,175917,-,59465,-,2.96,-,40.12,-,68.17%,-,3069,-,3367,-,298270.65,-,97.19,-,22803,-,5.16%,-,3497,-,4063,-,527094.65,-,26640,-,5.88%,-,87.22%,-
2021-06-24,191030,-,63608,-,3.0,-,40.82,-,67.31%,-,3849,-,4156,-,334109.55,-,86.8,-,24247,-,6.05%,-,4353,-,4941,-,577712.55,-,28607,-,6.84%,-,88.28%,-
2021-06-25,251155,-,74250,-,3.38,-,41.57,-,64.93%,-,5064,-,5508,-,494489.65,-,97.65,-,49700,-,6.82%,-,5810,-,6724,-,967965.25,-,58759,-,7.82%,-,86.92%,-
2021-06-26,180766,-,58898,-,3.07,-,38.54,-,67.92%,-,3117,-,3439,-,271916.15,-,87.24,-,23637,-,5.29%,-,3609,-,4204,-,521127.15,-,28185,-,6.13%,-,85.79%,-
2021-06-27,176965,-,58300,-,3.04,-,38.11,-,68.68%,-,2952,-,3265,-,265935.8,-,90.09,-,23123,-,5.06%,-,3364,-,3931,-,475944.6,-,27125,-,5.77%,-,87.43%,-
2021-06-28,166200,-,55353,-,3.0,-,38.32,-,69.87%,-,2946,-,3312,-,287703.4,-,97.66,-,25804,-,5.32%,-,3296,-,3927,-,502887.73,-,29621,-,5.95%,-,88.83%,-
2021-06-29,151087,-,52973,-,2.85,-,36.89,-,70.07%,-,3120,-,3421,-,273849.4,-,87.77,-,22848,-,5.89%,-,3497,-,4053,-,467028.29,-,26538,-,6.60%,-,88.79%,-
2021-06-30,146833,-,50405,-,2.91,-,37.69,-,70.54%,-,3088,-,3378,-,274788.27,-,88.99,-,24607,-,6.13%,-,3477,-,4005,-,473162.04,-,28267,-,6.90%,-,88.50%,-
2021-07-01,365232,-,192997,-,1.89,-,25.18,-,70.46%,-,3544,-,3941,-,351468.76,-,99.17,-,35836,-,1.84%,-,3930,-,4626,-,640230.74,-,41366,-,2.04%,-,89.87%,-
2021-07-02,171813,-,51221,-,3.35,-,40.88,-,68.86%,-,5617,-,6019,-,402022.0,-,71.57,-,37992,-,10.97%,-,6153,-,6929,-,728226.98,-,44021,-,12.01%,-,90.96%,-
2021-07-03,149941,-,49402,-,3.04,-,36.88,-,70.70%,-,3272,-,3568,-,265119.84,-,81.03,-,22810,-,6.62%,-,3640,-,4215,-,488385.84,-,26816,-,7.37%,-,89.59%,-
2021-07-04,143263,-,48963,-,2.93,-,34.88,-,71.65%,-,2757,-,3054,-,245803.48,-,89.16,-,20987,-,5.63%,-,3088,-,3629,-,424740.92,-,24429,-,6.31%,-,89.05%,-
2021-07-05,157442,-,52274,-,3.01,-,38.86,-,68.91%,-,3371,-,3726,-,294974.7,-,87.5,-,23947,-,6.45%,-,3790,-,4426,-,502660.5,-,27716,-,7.25%,-,88.68%,-
2021-07-06,175459,-,57506,-,3.05,-,42.43,-,67.07%,-,3918,-,4320,-,331914.1,-,84.72,-,29616,-,6.81%,-,4423,-,5129,-,601260.52,-,34405,-,7.69%,-,88.09%,-
2021-07-07,145157,-,31749,-,4.57,-,59.4,-,49.70%,-,3498,-,3915,-,335547.17,-,95.93,-,32761,-,11.02%,-,3909,-,4634,-,605516.33,-,38326,-,12.31%,-,89.00%,-
2021-07-08,171156,-,32969,-,5.19,-,63.56,-,46.96%,-,4417,-,4905,-,434076.05,-,98.27,-,49207,-,13.40%,-,4951,-,5815,-,835256.42,-,57407,-,15.02%,-,88.93%,-
2021-07-09,141149,-,29398,-,4.8,-,59.62,-,49.02%,-,3609,-,3976,-,339480.97,-,94.07,-,36383,-,12.28%,-,4001,-,4649,-,619416.57,-,41784,-,13.61%,-,89.55%,-
2021-07-10,132142,-,27408,-,4.82,-,60.78,-,49.18%,-,3230,-,3600,-,313202.39,-,96.97,-,29782,-,11.78%,-,3559,-,4179,-,525224.99,-,34094,-,12.99%,-,90.25%,-
2021-07-11,144218,-,30208,-,4.77,-,60.03,-,48.97%,-,3734,-,4146,-,321687.41,-,86.15,-,31284,-,12.36%,-,4140,-,4872,-,585627.05,-,36374,-,13.70%,-,89.86%,-
2021-07-12,136882,-,32144,-,4.26,-,57.21,-,52.47%,-,3375,-,3783,-,305008.46,-,90.37,-,28776,-,10.50%,-,3738,-,4407,-,522476.06,-,32634,-,11.63%,-,89.91%,-
2021-07-13,155402,-,33164,-,4.69,-,63.05,-,49.52%,-,3805,-,4212,-,367815.45,-,96.67,-,34193,-,11.47%,-,4206,-,4878,-,613173.5,-,39239,-,12.68%,-,89.99%,-
2021-07-14,140910,-,29939,-,4.71,-,61.26,-,49.18%,-,3362,-,3741,-,305372.15,-,90.83,-,31266,-,11.23%,-,3733,-,4360,-,494832.65,-,35434,-,12.47%,-,89.63%,-
2021-07-15,152571,-,30862,-,4.94,-,63.4,-,48.78%,-,4069,-,4520,-,372170.15,-,91.46,-,41295,-,13.18%,-,4470,-,5222,-,633922.85,-,46672,-,14.48%,-,90.65%,-
2021-07-16,129566,-,29292,-,4.42,-,56.85,-,49.73%,-,2914,-,3206,-,263758.5,-,90.51,-,24461,-,9.95%,-,3282,-,3818,-,446695.1,-,28095,-,11.20%,-,88.27%,-
2021-07-17,140134,-,30723,-,4.56,-,57.07,-,48.97%,-,3625,-,3945,-,304394.3,-,83.97,-,29117,-,11.80%,-,4106,-,4729,-,533897.4,-,33686,-,13.36%,-,88.02%,-
2021-07-18,146204,-,31702,-,4.61,-,57.19,-,48.19%,-,5002,-,5319,-,333260.55,-,66.63,-,30335,-,15.78%,-,5533,-,6175,-,558620.25,-,34820,-,17.45%,-,90.11%,-
2021-07-19,169692,-,33383,-,5.08,-,63.97,-,47.90%,-,4684,-,5150,-,444335.04,-,94.86,-,45241,-,14.03%,-,5182,-,6014,-,781948.92,-,52100,-,15.52%,-,89.95%,-
2021-07-20,198933,-,39729,-,5.01,-,68.51,-,44.67%,-,6373,-,6908,-,478484.95,-,75.08,-,50756,-,16.04%,-,7059,-,8081,-,847209.42,-,58057,-,17.77%,-,90.01%,-
2021-07-21,187970,-,39891,-,4.71,-,65.99,-,46.69%,-,8936,-,9463,-,532117.25,-,59.55,-,52213,-,22.40%,-,10300,-,11505,-,1151118.15,-,64242,-,25.82%,-,86.57%,-
2021-07-22,192421,-,41640,-,4.62,-,67.19,-,46.71%,-,11233,-,11787,-,490525.2,-,43.67,-,59458,-,26.98%,-,12136,-,13374,-,907832.55,-,68158,-,29.15%,-,92.15%,-
2021-07-23,192190,-,44513,-,4.32,-,63.3,-,50.05%,-,11915,-,12383,-,461847.94,-,38.76,-,56293,-,26.77%,-,12766,-,13856,-,869258.89,-,64001,-,28.68%,-,92.34%,-
2021-07-24,231087,-,55955,-,4.13,-,58.36,-,49.31%,-,12723,-,13307,-,524346.96,-,41.21,-,61998,-,22.74%,-,14248,-,15675,-,1160343.03,-,76051,-,25.46%,-,88.90%,-
2021-07-25,215944,-,48038,-,4.5,-,60.53,-,48.81%,-,7207,-,7868,-,595459.56,-,82.62,-,59388,-,15.00%,-,8048,-,9282,-,1096206.47,-,69450,-,16.75%,-,89.12%,-
2021-07-26,209858,-,50700,-,4.14,-,58.66,-,48.83%,-,9663,-,10145,-,395798.45,-,40.96,-,44114,-,19.06%,-,10804,-,11870,-,941663.5,-,54900,-,21.31%,-,88.94%,-
2021-07-27,217288,-,48875,-,4.45,-,62.53,-,47.15%,-,9576,-,10085,-,460224.4,-,48.06,-,52031,-,19.59%,-,10616,-,11766,-,882958.4,-,60726,-,21.72%,-,89.96%,-
2021-07-28,229066,-,51055,-,4.49,-,62.38,-,45.80%,-,10292,-,10945,-,542147.4,-,52.68,-,62767,-,20.16%,-,11445,-,12820,-,1045519.3,-,73448,-,22.42%,-,89.34%,-
2021-07-29,226376,-,52725,-,4.29,-,58.51,-,50.48%,-,7942,-,8642,-,573430.6,-,72.2,-,65822,-,15.06%,-,8767,-,10010,-,990304.95,-,74728,-,16.63%,-,90.16%,-
2021-07-30,191160,-,44771,-,4.27,-,59.45,-,49.83%,-,6784,-,7410,-,479290.7,-,70.65,-,51662,-,15.15%,-,7494,-,8633,-,879238.8,-,59353,-,16.74%,-,89.86%,-
2021-07-31,209490,-,51429,-,4.07,-,58.9,-,48.28%,-,12040,-,12808,-,724235.95,-,60.15,-,55573,-,23.41%,-,13767,-,15329,-,1535886.15,-,64150,-,26.77%,-,87.35%,-
2021-08-01,233545,-,57153,-,4.09,-,56.49,-,50.41%,-,7880,-,8697,-,596955.0,-,75.76,-,57829,-,13.79%,-,8878,-,10295,-,1058489.8,-,66800,-,15.53%,-,87.36%,-
2021-08-02,233961,-,54799,-,4.27,-,58.88,-,49.14%,-,9307,-,10294,-,602952.2,-,64.78,-,69685,-,16.98%,-,10393,-,12020,-,1094255.5,-,80035,-,18.97%,-,89.35%,-
2021-08-03,196161,-,48481,-,4.05,-,57.92,-,51.81%,-,8420,-,9022,-,497133.8,-,59.04,-,46211,-,17.37%,-,9268,-,10367,-,847284.2,-,53211,-,19.12%,-,90.40%,-
2021-08-04,200648,-,51339,-,3.91,-,59.31,-,50.21%,-,7504,-,7921,-,377293.65,-,50.28,-,34383,-,14.62%,-,8464,-,9348,-,708078.25,-,41246,-,16.49%,-,88.29%,-
2021-08-05,186459,-,49190,-,3.79,-,58.99,-,51.31%,-,7837,-,8268,-,419234.8,-,53.49,-,38942,-,15.93%,-,8756,-,9701,-,755697.2,-,45300,-,17.80%,-,89.20%,-
